,0
2007-01-01,-46.64135670008923
2007-02-01,-49.833925776637955
2007-03-01,2.4553478588246676
2007-04-01,-8.985009509501511
2007-05-01,18.843390128799893
2007-06-01,6.571756476671834
2007-07-01,5.166942734216992
2007-08-01,14.205879484731234
2007-09-01,-17.717946818118413
2007-10-01,-4.565914098163032
2007-11-01,3.098929632890179
2007-12-01,77.40190658637533
2008-01-01,-46.64135670008923
2008-02-01,-49.833925776637955
2008-03-01,2.4553478588246676
2008-04-01,-8.985009509501511
2008-05-01,18.843390128799893
2008-06-01,6.571756476671834
2008-07-01,5.166942734216992
2008-08-01,14.205879484731234
2008-09-01,-17.717946818118413
2008-10-01,-4.565914098163032
2008-11-01,3.098929632890179
2008-12-01,77.40190658637533
2009-01-01,-46.64135670008923
2009-02-01,-49.833925776637955
